voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,cycle,capacity
4.183341997669491,0.044017740994585455,9.171934909717116,-2.7040363136794388,2.3146072349042948,3643.9700000000303,3.860158814074972e-05,0.8946752007021693,0.23051171688292682,0.10776000625342741,2.4403546252255692,0.7526508334666449,0.025442723565972224,400.0,-0.000876428772174216,2.798297157288803,18.0,0.9444412058669853
4.183376441759656,0.04381218526752551,9.109947434605274,-2.6936772676133995,2.314993105048759,3644.6199999999953,3.9006431812834105e-05,0.903983639362527,0.22954407159512197,0.10804614567221482,2.4635454703972863,0.7607977099694003,0.02561883811069444,410.0,-0.0008742902586338286,2.798297157288803,19.0,0.944499302254407
4.181412657570093,0.04627615735901753,8.10640434649855,-2.512362803339613,2.3153311595623776,3644.9700000000303,4.671917980449469e-05,0.9905331365732877,0.22879972906341464,0.10765053160331864,2.450024942656455,0.7546045124801475,0.025531734527500002,410.0,-0.0008714583715825248,2.790009399396345,20.0,0.94433022572059
4.182374393139013,0.04508270846507962,8.564232581360313,-2.596523709115528,2.3158404785919924,3645.7700000000186,4.2866284944055675e-05,0.9582685405149707,0.22861364342926832,0.10780113036400416,2.44607948012647,0.7487298154536919,0.025226766020138885,400.0,-0.0008773352750383274,2.789301983866171,21.0,0.9444411609602855
4.183144794279661,0.04443218031783991,9.097789553770374,-2.6917127131344527,2.3157705392839834,3645.5500000000466,3.905825621989941e-05,0.9154569535900342,0.2286173651390244,0.10834658659871507,2.4808842056690867,0.7649832666214799,0.025223375126111114,400.0,-0.0008805598732578398,2.790009399396345,22.0,0.944586539277526
4.183034953217391,0.04430032726241778,8.908595444344984,-2.6589388399832337,2.3156853930983874,3645.320000000007,4.024551015688704e-05,0.9135032004066695,0.23165865568,0.1076558215493491,2.4422589090477116,0.7409269565179353,0.024924764544861113,390.0,-0.0008989095524559099,2.8047780230655484,23.0,0.9445442028141204
4.183920374895398,0.043104028538570725,9.436886295693109,-2.749967783455882,2.315907392787428,3645.679999999993,3.693775725439988e-05,0.8855707763030529,0.22820797674146345,0.10853359477695741,2.408899816419359,0.7380193458602223,0.02518628722513889,400.0,-0.0008838589056306621,2.7855350074408873,24.0,0.944700120721758
4.182075851681818,0.0455261343662805,8.42630306759932,-2.5720511490868336,2.3160767071066055,3645.649999999965,4.412571224482232e-05,0.968769319492113,0.230827038985,0.10816087799406851,2.4343580289052222,0.7537903745829043,0.024838720615555563,390.0,-0.0009014832598630393,2.8098119014532204,25.0,0.9444517697768282
4.183403906465517,0.043647718944326466,9.067117687541089,-2.6856153055481937,2.3161677142469403,3645.7999999999884,3.908703077423585e-05,0.9071330077866174,0.22764227642682927,0.10934882858225979,2.4579322275032465,0.761388938426109,0.025114442664583337,400.0,-0.0008885243382247387,2.7810142259737125,26.0,0.9446102417479989
4.181975177612612,0.04578304362568689,8.428988166868884,-2.572132604366852,2.316217936772977,3645.859999999986,4.397306575147611e-05,0.9617414707852014,0.23069733729750003,0.10862856419661832,2.4294327302619054,0.7445018380261533,0.024819646838055556,390.0,-0.0009062928577645403,2.804778023065548,27.0,0.9444755169533455
4.182679704639639,0.0444521276418023,8.632575439664723,-2.608733088538308,2.3162193579812755,3645.7099999999627,4.2338275197781765e-05,0.939978615477468,0.23022049286499996,0.10860436520175869,2.448693866041371,0.7585859525937729,0.024767299915972218,390.0,-0.0009048599985309569,2.789241181826957,28.0,0.9445732836946115
4.1833757958515285,0.04358508111334887,9.012030284821407,-2.6763168008197127,2.3165763419563308,3646.25,3.961961575254014e-05,0.9167245802813484,0.230201419085,0.10917812938985447,2.414365692749753,0.738890635924665,0.024767511846527774,390.0,-0.0009113486613076923,2.7984612345851554,29.0,0.9447714594488317
4.182019925342466,0.045505558926354155,8.37291700060173,-2.5622254349706592,2.3168438915244614,3646.5,4.43938068703528e-05,0.9723249009562615,0.23042648965999998,0.1095603765256993,2.4367813845620345,0.7475712376134033,0.025071844561249997,400.0,-0.0009094905293518126,2.7984612345851554,30.0,0.944533653351473
4.182443206712328,0.044737249784442816,8.503342022864125,-2.585538613019096,2.316613150316706,3646.1299999998882,4.3437642841012624e-05,0.9503387821081226,0.23374082747179487,0.10851141789328408,2.384921256817567,0.7224674238432763,0.024506836889722224,380.0,-0.0009304451155910932,2.8057535759488474,31.0,0.9445204437186666
4.181958262465753,0.0456544937906106,8.377470774456107,-2.562605331811496,2.316474843178412,3645.890000000014,4.456014061574019e-05,0.9723249009562615,0.23395993137948715,0.1085204562984667,2.4022668868703567,0.7307241968442554,0.024528877699583333,380.0,-0.0009297593862044536,2.8057535759488474,32.0,0.944501938145251
4.182267976454544,0.0451326780162018,8.48372431224411,-2.581493247316825,2.3165573658752914,3645.7600000000093,4.365710402333213e-05,0.9468581623971885,0.23082703898749996,0.1095104558152746,2.434727883680164,0.7432351472848608,0.024832150759305553,390.0,-0.0009139968030196998,2.804778023065548,33.0,0.9445151426814077
4.182093252710279,0.04505710821469418,8.280134756018603,-2.5445132515086915,2.316530885542298,3645.5800000000745,4.5185917573619274e-05,0.9681638600418243,0.23045700770500002,0.10986123396966438,2.404788527913689,0.7409656433712808,0.0247923077575,390.0,-0.0009164488391669793,2.7984612345851554,34.0,0.9444200611922376
4.181897034285714,0.04557620926170797,8.297545782723851,-2.5477935487120282,2.316511873224493,3645.8000000000466,4.50247180174486e-05,0.9795210765507218,0.23340434646923072,0.10948654527311594,2.4011492916002517,0.7277457850356039,0.024468477403472223,380.0,-0.0009383402694190285,2.8144663470665603,35.0,0.9441715579899185
4.182386341999999,0.04518671082598563,8.618103572984472,-2.6067626616130273,2.3159214488931137,3644.45000000007,4.248396244368575e-05,0.9514030501462618,0.23391298054102563,0.10945685198358769,2.4134011345105515,0.7414469495386109,0.02451700957125,380.0,-0.000936706256706478,2.7923369568779615,36.0,0.9444491105698158
4.182183011636363,0.04528245283676094,8.435208228382615,-2.5738100535459845,2.316469285502032,3645.4100000000326,4.384985540522944e-05,0.9468581623971885,0.22990768291750002,0.11034628020593923,2.442707293207006,0.7547545403643067,0.02472894043041667,390.0,-0.000919695317749531,2.7892411818269576,37.0,0.9444464519246387
4.182232969541284,0.045084789814463726,8.427655804395924,-2.5710399157486705,2.3165139791818112,3645.5200000000186,4.412433444863694e-05,0.9538470758199491,0.23321654313333331,0.10957984836467194,2.3910053208284503,0.7252905229121344,0.024447284318611106,380.0,-0.0009392947305080973,2.8144663470665603,38.0,0.9445072731735509
4.182423357110092,0.04473149344935012,8.4824847808538,-2.581544850948995,2.3169210421981057,3646.180000000051,4.366989764503969e-05,0.9538470758199491,0.23327523166923078,0.10980472269341188,2.3938869512878704,0.7254666830110574,0.024739960834722227,390.0,-0.0009365507191741164,2.805753575948848,39.0,0.9444491010587454
4.181067277655502,0.04654603635543601,7.898070437623064,-2.472892723761195,2.3166942797779737,3645.54999999993,4.853236526145421e-05,1.009491854724463,0.23678388004736847,0.10920227260135046,2.3761682122892926,0.7199806267657562,0.024171774200416662,370.0,-0.0009611848066878216,2.8283454364670884,40.0,0.9443328980103406
4.181614542180094,0.04576083982523744,8.091546585140712,-2.5097643789589377,2.3166402768292715,3645.420000000042,4.690310230864241e-05,0.9792092208529097,0.2302281223925,0.11028875540723973,2.4379176455776754,0.7515823936825555,0.024764120954861118,390.0,-0.0009194090321529081,2.7807462299871872,41.0,0.9443090970581507
4.18121028663507,0.04646190160893579,7.998107501838019,-2.4917043712276397,2.316566535487275,3645.2600000000093,4.7811541695339186e-05,1.0018152959907884,0.23694450132105263,0.10962879050137517,2.389614232740255,0.7198948845447085,0.024184701981805553,370.0,-0.0009652053477229456,2.802627678085848,42.0,0.9442826637867846
4.182917525446428,0.044160746925492295,8.761716178883216,-2.6316426990021866,2.316437772868105,3644.920000000042,4.148012025122145e-05,0.9332058293016214,0.23375256517179488,0.11042080901455664,2.4249830677850737,0.7428473766589284,0.02450111475555556,380.0,-0.000944987519431174,2.8057535759488474,43.0,0.9443778091245333
4.181865245022831,0.045795934295100114,8.361850572375754,-2.5591718374960757,2.3162911741486427,3644.530000000028,4.474321244183983e-05,0.9723249009562615,0.23422207354871794,0.11085136865770716,2.404859118282956,0.7324348875038897,0.024546891822499996,380.0,-0.0009494880042510119,2.7764017350947916,44.0,0.9442985450672441
4.1822949153211,0.04493435546092349,8.434147776819872,-2.5726924492607206,2.3162300306128762,3644.539999999921,4.396028356738067e-05,0.9538470758199491,0.23082703898499995,0.11130565362527206,2.4419102556772865,0.7541537085474687,0.024827064418194444,390.0,-0.0009276612141425892,2.7807462299871872,45.0,0.9442827102585973
4.181462733349514,0.04569463149373753,7.941104841048408,-2.4811087507962277,2.3162852036286807,3644.590000000084,4.827841458046359e-05,0.9982345118859041,0.23415555986410255,0.1110254419959332,2.4060456361933817,0.7292014668241542,0.02454625602986112,380.0,-0.000951613147334008,2.805753575948848,46.0,0.9441373725941601
4.181108004347826,0.046341898251804355,7.861080410184468,-2.4660480715182023,2.316388233395264,3644.680000000051,4.887616282461966e-05,0.9943659778126996,0.2343159752230769,0.11082352735992203,2.407738333606942,0.7273821611432437,0.024559395743333334,380.0,-0.0009500316454696357,2.7923369568779615,47.0,0.9442060999103601
4.181273512692308,0.04613247864399628,7.936828554609571,-2.4800844098306274,2.3165494633984185,3644.890000000014,4.827925845527301e-05,0.9905295861334676,0.2374384117736842,0.11029985433750653,2.3744443696471875,0.7147901113437088,0.024235565388888887,370.0,-0.0009714548848276615,2.802627678085848,48.0,0.9441399791893018
4.181296254198113,0.046325779692788546,8.021008792757305,-2.496163308222722,2.316388906277363,3644.45000000007,4.738515184691796e-05,0.9980239401219843,0.23406557076153853,0.1117096155918137,2.399161350779026,0.7282491581163318,0.024535235625277776,380.0,-0.0009573893358178138,2.8062126801881586,49.0,0.9441162375910073
4.1823474117889905,0.04488559592859465,8.455159046875727,-2.576677144856114,2.3161592681634957,3644.030000000028,4.386779385337652e-05,0.9538470758199491,0.2345781173974359,0.11121922925700763,2.40329335588461,0.7274386623604725,0.024590337649166665,380.0,-0.0009533243817469634,2.810916528141332,50.0,0.9441082901886874
4.182590006261261,0.044582810965299674,8.586072997563452,-2.600379891624017,2.3158422325267227,3643.5200000000186,4.2540195932125345e-05,0.939978615477468,0.23471505732051284,0.11142213553946119,2.4025541890550177,0.7306594480943001,0.024604537014999997,380.0,-0.0009547390846659919,2.8144663470665603,51.0,0.9440818901057403
4.181359260663507,0.04619175016783308,8.028228540718242,-2.4976509237259186,2.3155470234412854,3643.0400000000373,4.7476849222497435e-05,1.0018152959907884,0.23158617533,0.11245516205958217,2.446533097282301,0.7588456033289978,0.02490823393819444,390.0,-0.0009368237844371482,2.7984612345851554,52.0,0.9438045203631298
4.164587278090909,0.05858001562195282,3.60737594430369,-1.435171123051464,2.367023031349796,10906.51000000001,8.40417107558718e-05,1.6617571527884718,0.2249501070131579,0.10693055544863102,2.5361092974610506,0.7897397214566876,0.022939396251250004,370.0,-0.0009356440190863334,2.720722762406096,54.0,0.9630691529692297
4.1300749875000005,0.06623148400004944,1.7436585230504067,-0.420902094287158,,,1.6958773012535397e-05,2.580750992443713,0.11849517655348839,0.004769716971991843,20.86810334040523,2.08969028251901,0.38523055196202666,11701.820000000065,1.1665512160388299e-08,0.7610577768149336,55.0,0.9641027571142167
4.119344578630806,0.06251983373929246,1.6508549883639467,-0.13778819270468146,62.401105028091166,94797.65999999992,9.638752523370047e-06,2.8932710361100886,0.46148795152225813,0.058621832991216434,25.36552684579856,-4.829087268115791,2.4590952585038526,18737.659999999916,-5.396003165267587e-06,0.3113574161772354,56.0,1.002865326396697
4.182163486915887,0.04493111532167811,8.302724453110537,-2.5490332234905457,2.297601151216781,3614.7700000000186,4.5013753856211766e-05,0.9681638600418243,0.23766904746410256,0.11363057898706198,2.3759456779890966,0.7219142947305207,0.024913320278194446,380.0,-0.0009742051485526315,2.8144663470665603,57.0,0.9388429442448385
4.181939971706161,0.04514142491011396,8.175525676092027,-2.5252368395177873,2.302596108747953,3622.4200000001583,4.6114337045695606e-05,0.9792092208529097,0.237168238548718,0.11384935242864291,2.4047311582876443,0.7292731383727006,0.024858218255694446,380.0,-0.0009757773838846153,2.8057535759488474,58.0,0.9398231091763106
4.18079798729064,0.046655478856664205,7.706851222719443,-2.4365886905262575,2.305215861972342,3626.310000000056,5.052536070459782e-05,1.0100371545721114,0.2407753189394737,0.11323401214670928,2.3586950588121423,0.7067458485245738,0.02457740986638889,370.0,-0.0009978672349414597,2.8145757484732847,59.0,0.940256356494804
4.181891518909953,0.045235156721409285,8.160077838490611,-2.5223868127031523,2.3065976912349373,3628.5,4.6238000126469914e-05,0.9792092208529097,0.234523537035,0.11425086519657969,2.4037570094915726,0.7383124688708638,0.02522613022652778,390.0,-0.0009534655657954972,2.7984612345851554,60.0,0.9406896099533556
4.181893688483412,0.04524172116228588,8.16191970804217,-2.522153609214697,2.3086762147943425,3639.25,4.625176527527436e-05,0.9792092208529097,0.23158376600000002,0.10760029796064162,2.3541664652948873,0.7023443111311994,0.023641099327083335,370.0,-0.0009487341527169273,2.8163973660796517,61.0,0.9408534909545727
4.180749098431372,0.04678690748829247,7.719936954498903,-2.4387066800234654,2.309038857107628,3639.660000000149,5.038932472801046e-05,1.0292495736066472,0.23238285688421054,0.10745212888554892,2.3334459463365174,0.6885905925383105,0.023729262564722214,370.0,-0.0009486623573782689,2.828345436467089,62.0,0.9408561147258249
4.181584561634615,0.045573278196616405,8.012770394674382,-2.494506521165669,2.309358936709071,3640.219999999972,4.7557885323427815e-05,0.9905295861334678,0.23206161432368416,0.10791549861919893,2.3544154200276073,0.7038125268843022,0.02369005535625,370.0,-0.0009512636875095744,2.802627678085848,63.0,0.9409458967829797
4.181180515242718,0.04615457248994761,7.865386861678156,-2.4667822962165644,2.309247110119216,3639.880000000121,4.8924247871699465e-05,0.9982345118859041,0.22890880386666665,0.10863063193348292,2.371309368630656,0.7107733360268557,0.02399544772499999,380.0,-0.0009324528815263157,2.7898183541656776,64.0,0.9408904236451059
4.180821977403846,0.04689505476866613,7.818613206787655,-2.457739402820321,2.309204333568299,3639.6200000001118,4.9351597178691984e-05,1.0133778529714026,0.2328004722236842,0.10828624273174381,2.365063306136666,0.7054899475814145,0.02405182133347222,380.0,-0.0009497049498671491,2.8283454364670884,65.0,0.9408508014887117
4.181397391512195,0.045750988741325445,7.908574137955017,-2.4742149481527482,2.3091781003449294,3639.679999999935,4.868268919323277e-05,1.002135603333991,0.23276031690263166,0.10813467876011368,2.3574937256840367,0.6972610814801331,0.023764443087777774,370.0,-0.0009541789136743627,2.828345436467089,66.0,0.9407794513644059
4.179626755077719,0.04792720385191417,7.208481345836503,-2.3385707823661455,2.309033247507307,3639.4799999999814,5.574145455513416e-05,1.0757964791444652,0.23271614605526314,0.1075681971211876,2.358589766016798,0.7033389786136961,0.023755965854027783,370.0,-0.0009483634882580153,2.807455311511473,67.0,0.9405311269461328
4.1808873123,0.04625317497011025,7.651496165177482,-2.4255483145949777,2.3088003535076225,3638.899999999907,5.096118457422568e-05,1.0221444603897354,0.23251938498157892,0.1089828844007929,2.346181127177977,0.6931573034766558,0.023736680145416664,370.0,-0.0009618793851920344,2.8163973660796517,68.0,0.9405364415477032
4.181265328932038,0.046000489073893196,7.877718546205727,-2.4694228118405155,2.308651922643902,3638.7299999999814,4.872513545359474e-05,0.9982345118859041,0.23341083310263158,0.10818213969172967,2.3287093420065,0.6895283609221238,0.02383077744722222,370.0,-0.0009548334204015756,2.8127541308669173,69.0,0.9404888926966364
4.181304690721154,0.04612443205782266,7.959558659669045,-2.484760624137882,2.3082149436731205,3638.0400000000373,4.82375531883321e-05,0.9905295861334678,0.2332341496947369,0.10831937615621133,2.323621054709608,0.6897392178692685,0.023813399117083335,370.0,-0.0009560222182426961,2.8253394206478304,70.0,0.94038580404994
4.18125931604878,0.045997820800605625,7.872341184580591,-2.4683061220212905,2.3079004834207932,3637.4000000001397,4.899938402074346e-05,1.002135603333991,0.22993389713333343,0.10964456314422176,2.369335777939322,0.7110100099816136,0.024102048947500003,380.0,-0.0009411851194331982,2.805753575948848,71.0,0.9402061823475032
4.1813038466504855,0.04596023518467834,7.901469461176221,-2.4735059856390635,2.307475480030854,3636.8700000001118,4.865691740827627e-05,0.9982345118859041,0.23060685913076925,0.10883929884056438,2.392253954604803,0.7202266139020194,0.024174317371249997,380.0,-0.0009335494307348176,2.8057535759488474,72.0,0.9400608759853233
4.180246052049999,0.04739794118798376,7.517342079473066,-2.398973456678493,2.3070989905802755,3636.3199999998324,5.251732289854624e-05,1.045666370703416,0.2337722309868422,0.10867755906791972,2.3422071119295245,0.6940933841349042,0.02415524359305555,380.0,-0.0009539618303922689,2.828345436467089,73.0,0.9398442174120204
4.181426807718446,0.045753639324621474,7.930466795379194,-2.479393814183938,2.306788962224264,3635.6699999999255,4.837093046002196e-05,0.9982345118859041,0.2298908588692308,0.10897282741930235,2.3860259765321863,0.7242007265912561,0.02409590295277778,380.0,-0.000934130138439271,2.7764017350947916,74.0,0.9397570882612954
4.180591265242718,0.04720099990984154,7.723735398922734,-2.4394559456322376,2.3062880223128297,3634.869999999879,5.0360675952611395e-05,1.0212473270370304,0.23441070059210525,0.10896948179810005,2.3626866468285836,0.708779433013488,0.02392699405763889,370.0,-0.0009601245726895722,2.8163973660796517,75.0,0.9395985792491204
4.180844467499999,0.04661170069513807,7.736864427479533,-2.4420030599560714,2.306057291488577,3634.5400000000373,5.016336294022985e-05,1.0060696743650195,0.23374813778684211,0.10847891593738122,2.33788008953843,0.6992628483054284,0.023866593761388884,370.0,-0.0009566099385983148,2.8216961854350964,76.0,0.9394981834392975
4.181207991078431,0.046017924554001714,7.8238962535699725,-2.4593678944391755,2.305628974345526,3633.8899999998976,4.9336584234252316e-05,1.0060696743650195,0.23402119397368426,0.10869573911490109,2.368807532264792,0.7032625042694192,0.023889482294861115,370.0,-0.0009585233687930846,2.8283454364670884,77.0,0.9393079256713017
4.181531984354066,0.045767539091775826,8.042080367222189,-2.5000435611454366,2.3053643256863507,3633.369999999879,4.748105913513069e-05,0.9867249289405432,0.23369593587894733,0.10914552139792236,2.3765478103765503,0.7104325715736903,0.023853877910694446,370.0,-0.0009618309650246198,2.802627678085848,78.0,0.9391864527675018
4.180529412885572,0.046989870295405134,7.609525814172567,-2.417277597819965,2.3048296196766263,3632.590000000084,5.161521593413821e-05,1.0180740987887942,0.2339529299368421,0.10925492295418134,2.3376838499815373,0.6894504391407391,0.02388397209333333,370.0,-0.0009645591894496115,2.8283454364670884,79.0,0.938903705618151
4.181235074433962,0.04646979879626248,8.017678230839815,-2.495459404016596,2.304305382201709,3631.5800000000745,4.753838000781632e-05,0.9980239401219843,0.23498893720263161,0.10909673289578259,2.3545058838902984,0.7003885093789756,0.023991632969027777,370.0,-0.000962141521902834,2.8163973660796517,80.0,0.9388244247459313
4.181392553804878,0.045754622389208195,7.910657849955051,-2.4749662907470875,2.303641075808147,3630.6500000001397,4.8677726539541354e-05,1.002135603333991,0.23850676036216217,0.10821451245942332,2.335780041170911,0.6855975898395031,0.02369747293611111,360.0,-0.000981692682709815,2.8405988070934662,81.0,0.9385311322273052
4.1803403384263955,0.047012347833704664,7.454420262214556,-2.3873601745562145,2.3031497083874153,3629.7099999999627,5.3018538747873786e-05,1.0345686579889002,0.2351495584842105,0.10984337176260361,2.343476185892432,0.6940976422795653,0.024002865304305558,370.0,-0.0009692075226042237,2.802627678085848,82.0,0.9382220998502123
4.181142281835748,0.04630884934097362,7.884934656445577,-2.4702813886473316,2.3026556456330884,3628.910000000149,4.882403109696833e-05,0.9943659778126996,0.2321171110435897,0.11036254151995208,2.3745982817730322,0.7129673447441487,0.02433262972361111,380.0,-0.000947260928362348,2.7992748185330605,83.0,0.9381929669196859
4.180853889230769,0.04691511444316446,7.837319438589033,-2.461596243960496,2.302245386695421,3628.2700000000186,4.934044831785301e-05,1.0133778529714026,0.23201929679743585,0.11060103744688637,2.371244353898923,0.7179525744532383,0.024324788281388888,380.0,-0.000948598409423077,2.8196292992590446,84.0,0.9380107156269877
4.180631264563107,0.04711946649743829,7.731583560500586,-2.44135979190209,2.3017805525959965,3627.7999999998137,5.025116439810797e-05,1.0212473270370304,0.23480823825789476,0.10938064796998555,2.3397602530909984,0.7047167520850465,0.023971075675555557,370.0,-0.0009638462445825583,2.802627678085848,85.0,0.9377835251283277
4.181246957294685,0.04612167481704031,7.907796493649942,-2.4747533237956265,2.3012521871356864,3626.5100000000093,4.857731797801308e-05,0.9943659778126995,0.23580810575263159,0.11035269589164824,2.3467396584616433,0.6987053242665325,0.024074074074027774,370.0,-0.0009732547781879855,2.821696185435096,86.0,0.9376118084899014
4.181149775,0.04620545426781178,7.853374179623276,-2.4641551853100276,2.30079256907556,3625.839999999851,4.900376757243391e-05,0.9982345118859041,0.23581613681315794,0.11055646808851316,2.347125493681909,0.6957394056142238,0.024075345658749997,370.0,-0.000975438693241055,2.828345436467089,87.0,0.9374163391769971
4.180047981414141,0.04758870809665073,7.437954858519573,-2.3833420896721873,2.300274980086489,3625.149999999907,5.345513431394964e-05,1.0540882261556959,0.23601691342631587,0.11009577384310784,2.3321545362988676,0.6908529465076748,0.024096326814861114,370.0,-0.0009716852978640989,2.8216961854350964,88.0,0.9371071790626163
4.1808277607462685,0.0464628065701171,7.669720825049283,-2.4295180775117573,2.2997163358509782,3624.2600000000093,5.08970073054407e-05,1.0180740987887942,0.23637429577894736,0.11005885600137658,2.3637897315918375,0.7048146645060962,0.024130235752222222,370.0,-0.0009702978105000548,2.821696185435096,89.0,0.9369275639416798
4.181138428088235,0.04606025148381378,7.8017524888923235,-2.4541184033801726,2.2991973858396113,3623.2999999998137,4.9447928595470275e-05,1.0060696743650195,0.23288397470000008,0.11066288795456085,2.371417921307215,0.7148449221638967,0.024413799242083336,380.0,-0.0009494972707793524,2.8144663470665603,90.0,0.9367478820024633
4.181632983649289,0.04569732007803857,8.09822064644954,-2.5105320299182408,2.2985162957914094,3622.0500000000466,4.684238665429726e-05,0.9792092208529097,0.2340616581820513,0.11098416625107597,2.366640554633299,0.7093441924229733,0.02482430931694445,390.0,-0.0009480284613698116,2.8144663470665603,91.0,0.9366131431217941
